S1,S2,S3,S4,Clase
0,0,2311,375,Indice
0,0,2320,356,Indice
0,0,2319,293,Indice
0,0,2321,467,Indice
0,0,2345,330,Indice
0,0,2352,384,Indice
0,0,2374,414,Indice
0,0,2319,234,Indice
0,0,2343,368,Indice
0,0,2336,297,Indice
0,0,2339,278,Indice
0,0,2335,421,Indice
0,0,2325,270,Indice
0,0,2355,363,Indice
0,0,2325,330,Indice
0,0,2343,379,Indice
0,0,2340,272,Indice
0,0,2318,208,Indice
0,0,2361,503,Indice
0,0,2352,989,Indice
0,0,2298,978,Indice
0,0,2313,794,Indice
0,0,2335,464,Indice
0,0,2346,393,Indice
0,0,2309,435,Indice
0,0,2335,415,Indice
0,0,2345,305,Indice
0,0,2325,326,Indice
0,0,2366,268,Indice
0,0,2346,240,Indice
0,0,2355,218,Indice
0,0,2323,243,Indice
0,0,2336,231,Indice
0,0,2338,208,Indice
0,0,2334,212,Indice
0,0,2352,150,Indice
0,0,2349,125,Indice
0,0,2352,175,Indice
0,0,2309,259,Indice
0,0,2320,132,Indice
0,0,2324,107,Indice
0,0,2347,118,Indice
0,0,2348,131,Indice
0,0,2330,145,Indice
0,0,2333,127,Indice
0,0,2339,153,Indice
0,0,2330,208,Indice
0,0,2329,276,Indice
0,0,2333,259,Indice
0,0,2320,373,Indice
0,0,2330,208,Indice
0,0,2323,172,Indice
0,0,2330,300,Indice
0,0,2319,208,Indice
0,0,2305,296,Indice
0,0,2360,222,Indice
0,0,2314,241,Indice
0,0,2377,279,Indice
0,0,2343,403,Indice
0,0,2358,314,Indice
0,0,2321,399,Indice
0,0,2320,390,Indice
0,0,2346,511,Indice
0,0,2340,560,Indice
0,0,2379,457,Indice
0,0,2325,433,Indice
0,0,2310,336,Indice
0,0,2276,334,Indice
0,0,2353,501,Indice
0,0,2314,510,Indice
0,0,2314,482,Indice
0,0,2309,304,Indice
0,0,2321,318,Indice
0,0,2352,447,Indice
0,0,2314,403,Indice
0,0,2320,397,Indice
0,0,2314,463,Indice
0,0,2339,448,Indice
0,0,2338,399,Indice
0,0,2346,310,Indice
0,0,2347,377,Indice
0,0,2342,497,Indice
0,0,2294,362,Indice
0,0,2331,427,Indice
0,0,2352,272,Indice
0,0,2293,314,Indice
0,0,2327,752,Indice
0,0,2343,805,Indice
0,0,2352,896,Indice
0,0,2352,784,Indice
0,0,2327,511,Indice
0,0,2338,338,Indice
0,0,2306,332,Indice
0,0,2330,432,Indice
0,0,2318,243,Indice
0,0,2310,287,Indice
0,0,2323,203,Indice
0,0,2341,243,Indice
0,0,2320,311,Indice
0,0,2329,246,Indice
0,0,2361,229,Indice
0,0,2307,138,Indice
0,0,2323,109,Indice
0,0,2352,158,Indice
0,0,2343,176,Indice
0,0,2355,209,Indice
0,0,2305,197,Indice
0,0,2347,240,Indice
0,0,2282,247,Indice
0,0,2359,301,Indice
0,0,2288,333,Indice
0,0,2336,294,Indice
0,0,2352,329,Indice
0,40,2320,370,Indice
0,16,2303,383,Indice
0,0,2343,594,Indice
0,0,2337,573,Indice
0,3,2304,336,Indice
0,0,2371,461,Indice
0,0,2320,337,Indice
0,0,2320,391,Indice
0,0,2334,311,Indice
0,0,2333,381,Indice
0,0,2314,335,Indice
0,0,2331,391,Indice
0,0,2336,494,Indice
0,0,2336,443,Indice
0,0,2338,362,Indice
0,0,2351,387,Indice
0,0,2347,359,Indice
0,0,2339,427,Indice
0,0,2311,427,Indice
0,0,2318,329,Indice
0,0,2341,274,Indice
0,0,2327,364,Indice
0,0,2327,353,Indice
0,0,2316,230,Indice
0,0,2317,239,Indice
0,0,2344,400,Indice
0,0,2333,331,Indice
0,0,2341,255,Indice
0,0,2324,281,Indice
0,0,2320,267,Indice
0,0,2322,297,Indice
0,0,2311,347,Indice
0,0,2338,214,Indice
0,0,2336,385,Indice
0,0,2341,263,Indice
0,0,2333,183,Indice
0,0,2333,220,Indice
0,0,2321,303,Indice
0,0,2321,123,Indice
0,0,2373,231,Indice
0,0,2332,144,Indice
0,0,2327,126,Indice
0,0,2352,152,Indice
0,0,2323,277,Indice
0,0,2332,65,Indice
0,0,2309,203,Indice
0,0,2354,135,Indice
0,0,2320,164,Indice
0,0,2352,286,Indice
0,0,2334,331,Indice
0,0,2334,393,Indice
0,0,2306,645,Indice
0,0,2327,784,Indice
0,0,2331,551,Indice
0,0,2313,715,Indice
0,0,2327,477,Indice
0,0,2301,305,Indice
0,0,2330,399,Indice
0,0,2315,194,Indice
0,0,2355,332,Indice
0,0,2297,246,Indice
0,0,2335,295,Indice
