S1,S2,S3,S4,Clase
0,0,2305,393,Cerrar
0,0,2281,459,Cerrar
0,0,2350,450,Cerrar
0,0,2334,739,Cerrar
0,0,2374,821,Cerrar
0,0,2368,560,Cerrar
0,0,2367,411,Cerrar
0,0,2355,538,Cerrar
0,0,2297,698,Cerrar
0,0,2330,576,Cerrar
0,0,2373,573,Cerrar
0,0,2352,401,Cerrar
0,0,2320,375,Cerrar
0,0,2298,335,Cerrar
0,0,2362,322,Cerrar
0,0,2335,251,Cerrar
0,0,2325,256,Cerrar
0,0,2336,133,Cerrar
0,0,2323,138,Cerrar
0,0,2351,183,Cerrar
0,0,2320,82,Cerrar
0,0,2338,204,Cerrar
0,0,2306,130,Cerrar
0,0,2315,215,Cerrar
0,0,2325,242,Cerrar
0,0,2339,225,Cerrar
0,0,2375,369,Cerrar
60,64,2371,189,Cerrar
133,0,2326,235,Cerrar
137,80,2335,133,Cerrar
270,246,2296,133,Cerrar
166,138,2370,215,Cerrar
177,218,2318,121,Cerrar
128,80,2294,144,Cerrar
315,16,2349,169,Cerrar
151,0,2361,95,Cerrar
115,0,2334,72,Cerrar
147,0,2331,7,Cerrar
115,0,2355,40,Cerrar
99,5,2320,70,Cerrar
48,0,2282,48,Cerrar
72,0,2319,26,Cerrar
105,0,2305,2,Cerrar
70,0,2331,27,Cerrar
47,0,2352,14,Cerrar
29,0,2317,0,Cerrar
26,0,2351,0,Cerrar
0,0,2311,0,Cerrar
0,0,2340,0,Cerrar
0,0,2338,0,Cerrar
0,0,2333,19,Cerrar
0,0,2335,80,Cerrar
0,0,2321,0,Cerrar
0,0,2309,390,Cerrar
0,0,2321,880,Cerrar
15,0,2367,1255,Cerrar
0,0,2334,848,Cerrar
0,0,2336,879,Cerrar
0,0,2351,683,Cerrar
0,0,2315,653,Cerrar
0,0,2319,560,Cerrar
0,0,2337,496,Cerrar
0,0,2320,511,Cerrar
0,0,2332,574,Cerrar
0,0,2335,487,Cerrar
0,0,2345,397,Cerrar
0,0,2321,359,Cerrar
0,0,2300,315,Cerrar
0,0,2335,255,Cerrar
0,0,2331,196,Cerrar
0,0,2331,255,Cerrar
0,0,2320,275,Cerrar
0,0,2326,305,Cerrar
0,0,2322,142,Cerrar
0,0,2344,231,Cerrar
0,0,2337,236,Cerrar
0,0,2322,225,Cerrar
0,0,2347,188,Cerrar
0,0,2337,241,Cerrar
0,0,2386,125,Cerrar
0,0,2352,187,Cerrar
0,0,2320,178,Cerrar
0,0,2298,134,Cerrar
0,0,2317,176,Cerrar
0,0,2313,94,Cerrar
0,0,2367,144,Cerrar
0,0,2350,230,Cerrar
0,0,2298,100,Cerrar
0,0,2336,80,Cerrar
0,0,2338,86,Cerrar
0,0,2362,70,Cerrar
0,0,2330,21,Cerrar
0,0,2346,0,Cerrar
0,0,2365,83,Cerrar
0,0,2322,142,Cerrar
0,0,2331,184,Cerrar
0,0,2320,257,Cerrar
0,0,2310,205,Cerrar
0,0,2352,115,Cerrar
49,0,2337,144,Cerrar
162,0,2297,49,Cerrar
157,16,2338,124,Cerrar
160,43,2327,107,Cerrar
138,0,2325,106,Cerrar
122,17,2318,97,Cerrar
96,0,2335,149,Cerrar
116,25,2334,155,Cerrar
116,62,2358,126,Cerrar
146,19,2337,141,Cerrar
124,17,2355,107,Cerrar
149,71,2285,132,Cerrar
137,0,2347,45,Cerrar
44,0,2341,41,Cerrar
71,34,2322,123,Cerrar
29,0,2351,99,Cerrar
28,0,2323,45,Cerrar
0,49,2359,445,Cerrar
0,13,2352,369,Cerrar
37,0,2331,548,Cerrar
80,0,2330,959,Cerrar
58,6,2320,973,Cerrar
15,0,2293,862,Cerrar
0,0,2334,589,Cerrar
0,0,2323,474,Cerrar
0,0,2320,528,Cerrar
0,0,2334,367,Cerrar
0,0,2313,511,Cerrar
0,0,2320,367,Cerrar
0,0,2339,476,Cerrar
0,0,2333,326,Cerrar
0,0,2322,277,Cerrar
0,0,2305,263,Cerrar
0,0,2311,340,Cerrar
0,0,2322,377,Cerrar
0,0,2346,138,Cerrar
0,0,2334,220,Cerrar
0,0,2343,179,Cerrar
0,0,2353,113,Cerrar
