S1,S2,S3,S4,Clase
2101,407,2293,0,Pinza
582,303,2283,0,Pinza
768,339,2297,0,Pinza
1414,0,2275,0,Pinza
1646,203,2257,0,Pinza
1383,0,2299,0,Pinza
1571,321,2293,0,Pinza
433,549,2256,0,Pinza
333,371,2304,0,Pinza
15,13,2289,6,Pinza
1008,806,2266,34,Pinza
1355,502,2288,125,Pinza
1574,800,2262,302,Pinza
883,130,2267,359,Pinza
1143,509,2250,264,Pinza
285,331,2279,331,Pinza
1128,463,2252,287,Pinza
2005,309,2265,208,Pinza
2025,304,2256,147,Pinza
1159,598,2240,125,Pinza
295,311,2282,165,Pinza
16,278,2269,160,Pinza
0,0,2254,190,Pinza
474,225,2304,148,Pinza
912,0,2267,161,Pinza
1535,147,2240,170,Pinza
746,528,2261,229,Pinza
1745,624,2266,93,Pinza
453,652,2271,129,Pinza
433,629,2290,83,Pinza
91,561,2289,112,Pinza
0,37,2258,35,Pinza
818,741,2275,0,Pinza
1526,100,2306,0,Pinza
1019,219,2226,0,Pinza
1698,359,2241,0,Pinza
2069,729,2277,0,Pinza
1763,375,2258,0,Pinza
1504,0,2263,18,Pinza
1043,190,2286,64,Pinza
624,195,2256,28,Pinza
942,224,2294,0,Pinza
1392,0,2237,0,Pinza
1874,181,2267,3,Pinza
1615,235,2271,39,Pinza
1297,0,2270,0,Pinza
1296,0,2305,32,Pinza
657,497,2269,48,Pinza
1044,372,2287,28,Pinza
892,575,2279,94,Pinza
1617,362,2257,101,Pinza
769,0,2279,3,Pinza
1122,140,2291,30,Pinza
1424,526,2266,2,Pinza
1042,695,2254,31,Pinza
1406,395,2279,18,Pinza
1023,305,2263,16,Pinza
861,0,2225,80,Pinza
1044,144,2266,16,Pinza
1497,0,2263,0,Pinza
985,144,2273,16,Pinza
1386,176,2304,21,Pinza
1003,0,2243,27,Pinza
566,159,2298,15,Pinza
1621,229,2285,23,Pinza
442,0,2288,28,Pinza
1364,0,2255,0,Pinza
812,106,2261,34,Pinza
510,0,2273,0,Pinza
976,154,2246,7,Pinza
272,528,2256,0,Pinza
1391,503,2287,41,Pinza
1673,857,2254,15,Pinza
1420,353,2276,35,Pinza
1534,307,2259,81,Pinza
830,0,2242,0,Pinza
937,123,2288,0,Pinza
1901,579,2283,0,Pinza
1154,62,2267,49,Pinza
409,474,2277,0,Pinza
1051,359,2303,42,Pinza
1216,593,2287,0,Pinza
299,49,2256,0,Pinza
12,577,2256,0,Pinza
211,59,2256,103,Pinza
608,0,2259,211,Pinza
1495,501,2289,412,Pinza
1654,9,2281,308,Pinza
752,483,2286,470,Pinza
179,348,2281,367,Pinza
0,0,2278,336,Pinza
865,167,2259,178,Pinza
1057,0,2253,199,Pinza
1735,149,2237,127,Pinza
1569,0,2267,176,Pinza
1357,441,2271,176,Pinza
1648,9,2280,133,Pinza
1602,145,2278,48,Pinza
399,240,2263,166,Pinza
1111,285,2287,78,Pinza
1687,0,2270,55,Pinza
1596,469,2246,25,Pinza
1141,53,2252,0,Pinza
620,197,2301,0,Pinza
809,0,2279,28,Pinza
1552,111,2267,0,Pinza
447,396,2257,92,Pinza
999,635,2305,0,Pinza
275,364,2230,0,Pinza
1235,560,2253,72,Pinza
1283,1090,2250,208,Pinza
1008,663,2288,663,Pinza
1226,350,2238,1009,Pinza
939,27,2271,798,Pinza
300,0,2279,558,Pinza
145,0,2278,651,Pinza
22,0,2257,747,Pinza
32,0,2257,846,Pinza
28,0,2326,688,Pinza
1,0,2241,737,Pinza
1,0,2246,961,Pinza
11,0,2273,944,Pinza
0,0,2262,976,Pinza
0,0,2274,869,Pinza
1,0,2257,625,Pinza
0,0,2247,611,Pinza
15,0,2286,862,Pinza
14,0,2275,710,Pinza
0,0,2319,511,Pinza
0,0,2259,596,Pinza
0,0,2254,742,Pinza
16,0,2244,612,Pinza
5,0,2256,581,Pinza
0,0,2338,461,Pinza
0,0,2274,448,Pinza
0,0,2275,349,Pinza
0,0,2285,319,Pinza
0,0,2275,499,Pinza
0,0,2273,352,Pinza
0,0,2256,400,Pinza
0,0,2288,231,Pinza
0,0,2288,147,Pinza
0,0,2300,201,Pinza
0,0,2261,269,Pinza
0,0,2277,150,Pinza
0,0,2271,169,Pinza
0,0,2235,96,Pinza
0,0,2227,131,Pinza
0,0,2256,64,Pinza
0,0,2275,197,Pinza
0,0,2256,453,Pinza
0,0,2254,609,Pinza
0,0,2258,451,Pinza
228,0,2291,478,Pinza
10,0,2267,339,Pinza
0,0,2273,322,Pinza
0,0,2273,319,Pinza
834,0,2241,305,Pinza
188,0,2288,291,Pinza
0,0,2258,198,Pinza
0,0,2273,135,Pinza
0,0,2283,119,Pinza
0,0,2254,229,Pinza
225,0,2256,128,Pinza
0,0,2258,113,Pinza
0,0,2244,190,Pinza
0,0,2256,149,Pinza
0,0,2244,199,Pinza
542,0,2256,16,Pinza
108,0,2259,94,Pinza
0,0,2256,177,Pinza
0,0,2273,254,Pinza
0,0,2258,226,Pinza
14,0,2256,429,Pinza
311,0,2254,443,Pinza
106,0,2290,474,Pinza
48,0,2263,436,Pinza
9,0,2284,555,Pinza
74,0,2268,306,Pinza
22,0,2301,448,Pinza
1,0,2240,368,Pinza
0,0,2243,463,Pinza
49,0,2256,645,Pinza
0,0,2259,487,Pinza
0,0,2257,561,Pinza
0,0,2294,632,Pinza
1,0,2294,669,Pinza
20,0,2256,467,Pinza
0,0,2273,408,Pinza
0,0,2245,378,Pinza
0,0,2265,307,Pinza
0,0,2254,322,Pinza
0,0,2271,339,Pinza
0,0,2285,385,Pinza
0,0,2267,394,Pinza
0,0,2293,320,Pinza
0,0,2237,400,Pinza
0,0,2279,273,Pinza
0,0,2273,349,Pinza
0,0,2270,317,Pinza
0,0,2288,426,Pinza
0,0,2271,289,Pinza
0,0,2265,374,Pinza
0,0,2283,439,Pinza
0,0,2261,370,Pinza
0,0,2266,397,Pinza
0,0,2283,320,Pinza
0,0,2278,239,Pinza
0,0,2309,282,Pinza
0,0,2258,337,Pinza
0,0,2264,169,Pinza
0,0,2274,155,Pinza
0,0,2269,453,Pinza
0,0,2287,391,Pinza
0,0,2289,683,Pinza
0,0,2235,498,Pinza
0,0,2294,332,Pinza
0,0,2264,305,Pinza
0,0,2288,474,Pinza
0,0,2277,381,Pinza
0,0,2240,307,Pinza
0,0,2248,241,Pinza
0,0,2269,254,Pinza
0,0,2285,275,Pinza
0,0,2262,242,Pinza
0,0,2256,229,Pinza
0,0,2275,140,Pinza
0,0,2267,66,Pinza
0,0,2287,121,Pinza
0,0,2246,90,Pinza
0,0,2256,123,Pinza
0,0,2284,80,Pinza
0,0,2256,94,Pinza
0,0,2282,50,Pinza
256,0,2255,65,Pinza
53,0,2301,154,Pinza
0,0,2267,176,Pinza
0,0,2253,159,Pinza
273,0,2267,194,Pinza
95,0,2295,250,Pinza
0,0,2256,346,Pinza
0,0,2263,576,Pinza
26,0,2256,844,Pinza
34,0,2251,976,Pinza
16,0,2247,948,Pinza
6,0,2286,647,Pinza
0,0,2240,727,Pinza
0,0,2276,630,Pinza
0,0,2275,647,Pinza
0,0,2284,557,Pinza
0,0,2272,503,Pinza
0,0,2250,551,Pinza
0,0,2263,484,Pinza
0,0,2253,445,Pinza
0,0,2277,339,Pinza
0,0,2289,370,Pinza
0,0,2240,586,Pinza
0,0,2271,320,Pinza
0,0,2276,286,Pinza
0,0,2278,321,Pinza
0,0,2253,395,Pinza
0,0,2288,162,Pinza
0,0,2281,272,Pinza
0,0,2265,255,Pinza
0,0,2272,414,Pinza
0,0,2260,431,Pinza
0,0,2271,310,Pinza
0,0,2265,330,Pinza
0,0,2283,231,Pinza
0,0,2291,269,Pinza
0,0,2289,209,Pinza
1,0,2263,247,Pinza
0,0,2294,270,Pinza
0,0,2261,200,Pinza
0,0,2288,230,Pinza
0,0,2281,157,Pinza
